0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.39775288105010986,0.6548211574554443,-3.426847285936674e-07,0.46876946091651917,0.6107082962989807,0.007593323476612568,0.4964999556541443,0.5584079623222351,0.0020301206968724728,0.5165615677833557,0.5198503732681274,-0.008788268081843853,0.5096689462661743,0.490852028131485,-0.015476876869797707,0.4000321328639984,0.433164119720459,0.012041691690683365,0.4797424376010895,0.4195159673690796,-0.004708710592240095,0.48190081119537354,0.4766872525215149,-0.017434295266866684,0.4619249105453491,0.4988750219345093,-0.026835039258003235,0.3934367299079895,0.4291194677352905,-0.004383024759590626,0.4902563989162445,0.41837096214294434,-0.019203796982765198,0.4903692305088043,0.48175048828125,-0.02275393344461918,0.46808934211730957,0.4977213740348816,-0.024457287043333054,0.39951714873313904,0.4419519901275635,-0.022259898483753204,0.49569013714790344,0.4341585338115692,-0.033734552562236786,0.4957989454269409,0.4925885498523712,-0.02675018087029457,0.47141310572624207,0.50752854347229,-0.022133570164442062,0.4162832200527191,0.4661785364151001,-0.040641240775585175,0.49064216017723083,0.4639885127544403,-0.0432213619351387,0.49069252610206604,0.5081551671028137,-0.03521484136581421,0.4721107482910156,0.5221120119094849,-0.030306266620755196,0
0.20968899130821228,0.6196070909500122,-3.2635830393701326e-07,0.2793715000152588,0.6163946390151978,-0.035229530185461044,0.3496842086315155,0.5746996402740479,-0.05349356681108475,0.3625629246234894,0.48911556601524353,-0.07035954296588898,0.33051371574401855,0.4233993887901306,-0.07909118384122849,0.37343645095825195,0.4733714163303375,-0.012799493037164211,0.410820335149765,0.40493547916412354,-0.052914705127477646,0.373882919549942,0.4692841172218323,-0.07332238554954529,0.35429924726486206,0.4973667860031128,-0.08059224486351013,0.3298364579677582,0.4415512681007385,-0.011227309703826904,0.3594232499599457,0.3767988681793213,-0.051503196358680725,0.32763850688934326,0.457431823015213,-0.06007135286927223,0.31754055619239807,0.4755915105342865,-0.05616610869765282,0.2846723198890686,0.42157819867134094,-0.016696099191904068,0.3076678216457367,0.3600156009197235,-0.05767424777150154,0.2858040928840637,0.4460446536540985,-0.043915994465351105,0.2758732736110687,0.4749203324317932,-0.023227324709296227,0.23620572686195374,0.4035804569721222,-0.025195548310875893,0.2581601142883301,0.3622710108757019,-0.046080414205789566,0.25071439146995544,0.41953223943710327,-0.02965180017054081,0.242867574095726,0.4461328983306885,-0.010529394261538982,0
0.18228599429130554,0.6726226210594177,-8.442615495596328e-08,0.2620393633842468,0.6563267707824707,0.024989161640405655,0.31542685627937317,0.6257352828979492,0.02859511971473694,0.35776379704475403,0.6081006526947021,0.018894072622060776,0.3704003691673279,0.5689038038253784,0.010143584571778774,0.27125462889671326,0.4807446599006653,0.05320277810096741,0.32942095398902893,0.4483504891395569,0.038361601531505585,0.3554532825946808,0.4978581666946411,0.019298065453767776,0.3553640842437744,0.5467609167098999,0.00945640541613102,0.25721582770347595,0.4678417146205902,0.026981962844729424,0.32606467604637146,0.4403058886528015,0.012453319504857063,0.3546862006187439,0.5049172043800354,-0.004781506955623627,0.35085391998291016,0.5614020228385925,-0.01324707455933094,0.24689891934394836,0.46630585193634033,-0.0018610177794471383,0.3199928104877472,0.43489891290664673,-0.016378069296479225,0.3498101234436035,0.5005845427513123,-0.022261593490839005,0.347350150346756,0.5567905902862549,-0.021682368591427803,0.24230773746967316,0.47978702187538147,-0.030009862035512924,0.30858027935028076,0.44665199518203735,-0.039686668664216995,0.3369499444961548,0.49150747060775757,-0.03709256649017334,0.3400140702724457,0.540780782699585,-0.0319291390478611,0
0.7595905661582947,0.5799527764320374,-6.217542818376387e-07,0.697043240070343,0.5726336240768433,-0.012406149879097939,0.6305867433547974,0.5317448377609253,-0.02086544595658779,0.5912370085716248,0.48865097761154175,-0.03287290409207344,0.5948350429534912,0.4341377019882202,-0.03878088667988777,0.6497417092323303,0.39087361097335815,0.014718294143676758,0.5983467102050781,0.39928680658340454,-0.014186969958245754,0.6210154294967651,0.45980262756347656,-0.028950078412890434,0.6456751227378845,0.4628819525241852,-0.03612220287322998,0.6763796806335449,0.3740883767604828,0.006683662999421358,0.6146624088287354,0.38821566104888916,-0.02644808031618595,0.6385659575462341,0.46096351742744446,-0.027671491727232933,0.667020320892334,0.4602455794811249,-0.01949843391776085,0.7052460312843323,0.36573511362075806,-0.008307773619890213,0.642896294593811,0.38301944732666016,-0.042047493159770966,0.6629526615142822,0.45652252435684204,-0.02812829427421093,0.6914441585540771,0.4595460295677185,-0.008859941735863686,0.736802875995636,0.3693181574344635,-0.025716187432408333,0.6795056462287903,0.38296645879745483,-0.045025043189525604,0.686517596244812,0.43630874156951904,-0.03557552024722099,0.7102339267730713,0.44854703545570374,-0.021777601912617683,0
0.7574984431266785,0.6986106038093567,-1.275772092412808e-07,0.8126817345619202,0.6157621145248413,0.018217144533991814,0.8197974562644958,0.5473753213882446,0.021378634497523308,0.7966859340667725,0.500728964805603,0.021259870380163193,0.7633220553398132,0.4863731563091278,0.020615113899111748,0.8116421103477478,0.46362489461898804,0.009089510887861252,0.8014137744903564,0.412425696849823,0.013172426261007786,0.7905975580215454,0.44239526987075806,0.012623658403754234,0.7906007170677185,0.47635847330093384,0.011237015947699547,0.7590547204017639,0.45956969261169434,-0.0003774990327656269,0.7540125250816345,0.4265668988227844,0.015751460567116737,0.7493448257446289,0.458388090133667,0.021642891690135002,0.753998339176178,0.4895608723163605,0.020970333367586136,0.7113969326019287,0.4779529571533203,-0.006934746168553829,0.7145952582359314,0.4539388120174408,0.010373194701969624,0.7140582799911499,0.4830021560192108,0.018432077020406723,0.7181376814842224,0.5135886669158936,0.017675822600722313,0.6715830564498901,0.5059561133384705,-0.012179709039628506,0.6803305149078369,0.4915427267551422,0.0013248489703983068,0.6848660111427307,0.5203275680541992,0.014134361408650875,0.6907418966293335,0.5467557907104492,0.022348778322339058,0
0.9172765016555786,0.649523138999939,-4.7087505095078086e-07,0.8560048937797546,0.6178126335144043,-0.035084545612335205,0.8065332174301147,0.5535697937011719,-0.054495226591825485,0.8071568012237549,0.46606945991516113,-0.07419442385435104,0.838286817073822,0.3987778425216675,-0.08579395711421967,0.7830231189727783,0.4571222960948944,-0.004571062047034502,0.7688018679618835,0.38722148537635803,-0.0508466474711895,0.7896522879600525,0.454365998506546,-0.07526888698339462,0.8014929890632629,0.4867047071456909,-0.08418619632720947,0.8313751816749573,0.4345387816429138,-0.004465286619961262,0.827796459197998,0.3659418821334839,-0.04830843582749367,0.8441709280014038,0.4534287750720978,-0.05537886172533035,0.8470904231071472,0.4776186943054199,-0.048788875341415405,0.8807222247123718,0.4255668818950653,-0.014060502871870995,0.8845815062522888,0.3618204593658447,-0.05741032585501671,0.8905399441719055,0.44635850191116333,-0.04566928371787071,0.8877412676811218,0.4748954474925995,-0.025122271850705147,0.9302269220352173,0.4293912649154663,-0.027484619989991188,0.9332476854324341,0.3716360926628113,-0.04802991449832916,0.9300951361656189,0.428394615650177,-0.03477487713098526,0.9220758676528931,0.4612496495246887,-0.01796122081577778,0
0.47362062335014343,0.6223026514053345,-3.846394918127771e-07,0.5530077219009399,0.6094472408294678,0.011840591207146645,0.5948054194450378,0.5793201923370361,0.007654976565390825,0.6261110901832581,0.5553462505340576,-0.0030694438610225916,0.6344642043113708,0.5173355937004089,-0.009730709716677666,0.5426445603370667,0.4217778146266937,0.021493352949619293,0.6213834285736084,0.45358264446258545,0.00431843614205718,0.6043413877487183,0.5058644413948059,-0.011773664504289627,0.575537383556366,0.5177395939826965,-0.02333124168217182,0.5399278998374939,0.4141978621482849,0.002520904177799821,0.6312758326530457,0.4532421827316284,-0.011408345773816109,0.612246572971344,0.5078650116920471,-0.018273744732141495,0.5837351679801941,0.5165679454803467,-0.022313088178634644,0.5436125993728638,0.42680996656417847,-0.018121827393770218,0.631952702999115,0.4678732454776764,-0.029506580904126167,0.6131554841995239,0.5215815305709839,-0.024771304801106453,0.5847889184951782,0.5279766917228699,-0.021343253552913666,0.5542755126953125,0.4557509422302246,-0.03906341642141342,0.6205217242240906,0.4951671361923218,-0.042623504996299744,0.6044836640357971,0.5369721055030823,-0.03528311476111412,0.5798947215080261,0.542807936668396,-0.030424201861023903,0
0.358307808637619,0.6452756524085999,-3.204484357866022e-07,0.420888215303421,0.6193720102310181,-0.0275268591940403,0.4730510711669922,0.5654508471488953,-0.04165539890527725,0.47832560539245605,0.4826934337615967,-0.055252015590667725,0.45030999183654785,0.42942073941230774,-0.06196491792798042,0.48674213886260986,0.4738556742668152,-0.002639543730765581,0.5045045018196106,0.4037046730518341,-0.03609573468565941,0.4817177653312683,0.46511054039001465,-0.05581982433795929,0.4704371690750122,0.5006130933761597,-0.06373532116413116,0.4437826871871948,0.45344746112823486,-0.0021168224047869444,0.4576058089733124,0.38735225796699524,-0.035727787762880325,0.44052597880363464,0.46837854385375977,-0.04491196572780609,0.43438392877578735,0.4977535903453827,-0.042532749474048615,0.40117111802101135,0.4471151530742645,-0.007669523824006319,0.4117874801158905,0.385620653629303,-0.041167378425598145,0.40428462624549866,0.4670185148715973,-0.030204664915800095,0.3991120457649231,0.5028881430625916,-0.013253719545900822,0.35580605268478394,0.44885966181755066,-0.015830188989639282,0.36830905079841614,0.4088175594806671,-0.034260060638189316,0.3706172704696655,0.46254122257232666,-0.021531544625759125,0.3698655664920807,0.4917764365673065,-0.005703449714928865,0
0.3564791977405548,0.5868086218833923,-3.583523664474342e-07,0.31458261609077454,0.5741978883743286,-0.07618974894285202,0.2777061462402344,0.5103548169136047,-0.10728327929973602,0.24834442138671875,0.43975821137428284,-0.12078633159399033,0.24127072095870972,0.385780394077301,-0.12354515492916107,0.39152294397354126,0.4037107825279236,-0.08147258311510086,0.3057003915309906,0.3333823084831238,-0.1066298857331276,0.29084500670433044,0.3925871253013611,-0.11304512619972229,0.30852100253105164,0.4247543513774872,-0.11394957453012466,0.39685091376304626,0.3840166926383972,-0.04644230380654335,0.30800309777259827,0.3299296498298645,-0.0762186124920845,0.293594628572464,0.38691893219947815,-0.07687173783779144,0.31093108654022217,0.4133230149745941,-0.07195904850959778,0.38854721188545227,0.3755985200405121,-0.016265330836176872,0.3132270574569702,0.3383190333843231,-0.04171639308333397,0.30128565430641174,0.38539737462997437,-0.03537050262093544,0.31819233298301697,0.4092179238796234,-0.026118619367480278,0.37569358944892883,0.3738981783390045,0.007878542877733707,0.3239147365093231,0.3457028269767761,-0.014984086155891418,0.31375446915626526,0.3799359202384949,-0.017934367060661316,0.32831621170043945,0.40367573499679565,-0.01323592010885477,0
0.2537948787212372,0.6344212293624878,-2.840304489382106e-07,0.32448193430900574,0.6223142147064209,-0.017934415489435196,0.38307666778564453,0.5857309699058533,-0.02346554957330227,0.4237077832221985,0.5228314399719238,-0.030627300962805748,0.42324161529541016,0.45735806226730347,-0.0343034490942955,0.37953662872314453,0.5125761032104492,0.010271655395627022,0.4014885425567627,0.4542863667011261,-0.020007489249110222,0.3738213777542114,0.49563682079315186,-0.03854648023843765,0.3546196222305298,0.5354871153831482,-0.04453785717487335,0.3480863571166992,0.48603686690330505,0.01028455886989832,0.3695794343948364,0.42793387174606323,-0.023628950119018555,0.3396085202693939,0.4886934161186218,-0.03542148694396019,0.3260405659675598,0.5298066139221191,-0.033804625272750854,0.3121858835220337,0.4711160659790039,0.00496211601421237,0.33098599314689636,0.4141513407230377,-0.026468684896826744,0.30948320031166077,0.4761936366558075,-0.01796014979481697,0.29896417260169983,0.5172876715660095,-0.002068685134872794,0.27206185460090637,0.46224480867385864,-0.0021011626813560724,0.28638917207717896,0.42069756984710693,-0.01973492093384266,0.2790561020374298,0.46598342061042786,-0.009576835669577122,0.2745586037635803,0.4988749921321869,0.0047561428509652615,0
